project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA4sxxgZwiQcK-c4,CODE_SMELL,code_smells:long_method,MAJOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 09:26:04,2017-07-03 09:26:04,,Long method,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGPathFigure.java,1.0,1.0,0.0,2.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA4sxxgZwiQcK-c5,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,70,70,pitfall,2017-07-03 09:26:04,2017-07-03 09:26:04,,6 duplicated blocks of code must be removed.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGBezierFigure.java,,,,,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rH,CODE_SMELL,squid:S1149,MAJOR,OPEN,,20,20,performance,2017-07-03 09:26:04,2017-07-03 09:26:04,,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,179.0,179.0,6.0,18.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rI,CODE_SMELL,squid:S1149,MAJOR,OPEN,,20,20,performance,2017-07-03 09:26:04,2017-07-03 09:26:04,,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,215.0,215.0,6.0,18.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA4sxxgZwiQcK-c9,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,60,60,pitfall,2017-07-03 09:26:04,2017-07-03 09:26:04,,5 duplicated blocks of code must be removed.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGGroupFigure.java,,,,,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rK,CODE_SMELL,squid:S1149,MAJOR,OPEN,,20,20,performance,2017-07-03 09:26:04,2017-07-03 09:26:04,,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder"".",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,370.0,370.0,6.0,18.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA4sxxgZwiQcK-c_,BUG,squid:S1244,CRITICAL,OPEN,,5,5,misra,2017-07-03 09:26:04,2017-07-03 09:26:04,,Equality tests should not be made with floating point values.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGGroupFigure.java,67.0,67.0,24.0,26.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rM,CODE_SMELL,code_smells:long_method,MAJOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 09:26:04,2017-07-03 09:26:04,,Long method,QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,1.0,1.0,0.0,79.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA48xxgZwiQcK-dD,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,110,110,pitfall,2017-07-03 09:26:04,2017-07-03 09:26:04,,10 duplicated blocks of code must be removed.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGRectFigure.java,,,,,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA82xxgZwiQcK-rO,CODE_SMELL,squid:RedundantThrowsDeclarationCheck,MINOR,OPEN,,5,5,"clumsy,redundant,unused",2017-07-03 09:26:04,2017-07-03 09:26:04,,Remove the declaration of thrown exception 'java.lang.ArrayIndexOutOfBoundsException' which is a runtime exception.,QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/IXMLElement.java,239.0,239.0,13.0,43.0,,
