project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTr,CODE_SMELL,code_smells:complex_class,MINOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 12:04:40,2017-07-03 12:04:40,,Complex class,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,1.0,1.0,0.0,48.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdc1,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/PersistentLocaleImpl.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTt,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/ValidationDecoratorWrapper.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdc3,CODE_SMELL,code_smells:complex_class,MINOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 12:04:40,2017-07-03 12:04:40,,Complex class,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/BindingSourceImpl.java,1.0,1.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWixxgZwiQcLdTv,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/MultiKey.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdc5,CODE_SMELL,code_smells:long_parameter_list,MAJOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 12:04:40,2017-07-03 12:04:40,,Long parameter list,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/BindingSourceImpl.java,1.0,1.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWixxgZwiQcLdTy,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/StringRenderable.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgTxxgZwiQcLdc7,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/StringValueEncoder.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWixxgZwiQcLdT0,CODE_SMELL,squid:S1166,CRITICAL,OPEN,,10,10,"cert,error-handling,suspicious",2017-07-03 12:04:40,2017-07-03 12:04:40,,Either log or rethrow this exception.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/URLChangeTracker.java,130.0,130.0,15.0,36.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgTxxgZwiQcLdc9,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/FieldTranslatorSourceImpl.java,75.0,75.0,0.0,44.0,,
